objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587742775639998835,5360,40,6,339,371,6,198.28427225,18.09736284,22.230152,21.602135,21.175085,21.281126,20.935793,0.372161,0.058692,0.062234,0.115628,0.273234
587742775639998891,5360,40,6,339,427,6,198.29191008,18.10423327,17.590326,15.885524,15.171796,14.859367,14.69952,0.012504,3.538001E-3,3.264693E-3,3.16896E-3,4.440466E-3
587742775639998893,5360,40,6,339,429,6,198.2941273,18.1056579,21.121502,19.961147,19.474712,19.361444,19.34461,0.14488,0.017297,0.016399,0.022833,0.069345
587742775639998899,5360,40,6,339,435,6,198.29578619,18.10606177,22.385433,20.622837,20.376478,20.327974,20.272209,0.428619,0.027585,0.032277,0.05064,0.154609
587742775639998912,5360,40,6,339,448,6,198.29349034,18.10309476,22.734747,21.726284,21.573647,21.334902,22.635422,0.568799,0.065286,0.088224,0.122573,0.778687
587742775639998965,5360,40,6,339,501,6,198.15703842,18.11717109,22.555443,21.369762,21.131182,20.982134,20.831331,0.524995,0.048765,0.059871,0.084098,0.251835
587742775639998966,5360,40,6,339,502,6,198.15704708,18.1159824,22.251461,21.687746,21.297983,21.361652,21.608656,0.397566,0.06321,0.069064,0.117486,0.466974
587742775639998974,5360,40,6,339,510,6,198.15856233,18.11701977,24.088795,23.005594,22.418085,21.953951,22.388445,1.535042,0.192157,0.183325,0.197998,0.727247
587742775639999167,5360,40,6,339,703,6,198.18579794,18.09331572,21.3403,20.446445,20.194906,20.17902,19.954323,0.181308,0.024518,0.027621,0.042299,0.115831
587742775639999168,5360,40,6,339,704,3,198.18738737,18.09284643,22.019917,21.239904,20.888498,20.851196,20.444389,0.36022,0.049158,0.053654,0.085131,0.204258
587742775639999259,5360,40,6,339,795,6,198.20652402,18.08265506,21.109665,20.056215,19.737541,19.6506,19.535345,0.148189,0.018701,0.01936,0.027332,0.079677
587742775639999276,5360,40,6,339,812,6,198.2101141,18.08230408,20.722116,19.779739,19.504185,19.454102,19.421917,0.106675,0.015562,0.016451,0.023483,0.07204
587742775639999277,5360,40,6,339,813,6,198.20900715,18.08188021,21.746973,21.388016,20.940634,20.707294,21.029417,0.268174,0.05297,0.052661,0.070444,0.307276
587742775639999317,5360,40,6,339,853,6,198.21489584,18.08405872,21.284328,20.078318,19.721596,19.72658,19.488708,0.172466,0.01912,0.019305,0.029298,0.076462
587742775639999318,5360,40,6,339,854,6,198.21396356,18.08466057,21.67651,20.52037,20.219275,20.159962,20.024214,0.240028,0.026098,0.028158,0.042003,0.121156
587742775639999319,5360,40,6,339,855,6,198.21404923,18.08393037,21.714405,20.787617,20.470905,20.547558,20.812582,0.251953,0.032694,0.034675,0.058882,0.243189
587742775639999320,5360,40,6,339,856,6,198.21356797,18.08128286,22.423622,21.281921,21.116417,21.173056,21.109722,0.456501,0.045937,0.058015,0.100078,0.310875
587742775639999321,5360,40,6,339,857,6,198.21320824,18.08191053,23.789364,21.812506,21.516706,21.360634,20.887592,1.314197,0.070911,0.081469,0.117848,0.256347
587742775639999322,5360,40,6,339,858,3,198.21517801,18.08098691,22.920343,21.831957,21.446089,21.316126,21.380304,0.754647,0.078967,0.08436,0.126106,0.433894
587742775639999323,5360,40,6,339,859,6,198.21633813,18.0829328,25.848799,22.331196,21.900629,21.526686,21.671255,1.106729,0.122129,0.126885,0.153306,0.547424
587742775639999324,5360,40,6,339,860,6,198.21606467,18.08193835,26.012098,23.405052,22.488472,22.137384,23.043896,0.864555,0.269625,0.189357,0.234031,0.756638
587742775639999419,5360,40,6,339,955,6,198.2370673,18.08065605,21.040825,20.395679,20.080133,19.994049,19.932058,0.137421,0.023616,0.025056,0.036572,0.112434
587742775639999420,5360,40,6,339,956,6,198.23880714,18.08310192,21.666824,20.366236,20.0445,20.004988,20.061274,0.245879,0.024029,0.025591,0.039092,0.135681
587742775639999421,5360,40,6,339,957,6,198.23923441,18.08171488,21.844828,20.986084,20.700281,20.632921,20.40391,0.273478,0.036263,0.041089,0.062814,0.169393
587742775639999422,5360,40,6,339,958,6,198.24016631,18.08149833,24.494198,22.757513,22.396616,23.626106,22.055538,1.665221,0.157821,0.176249,0.744015,0.610343
587742775639999423,5360,40,6,339,959,6,198.23870404,18.08005072,23.538467,22.690435,22.349237,22.194872,22.780878,1.107118,0.147876,0.168275,0.248145,0.769614
587742775639999460,5360,40,6,339,996,6,198.24767684,18.08204239,21.207518,20.236526,19.937454,19.872986,20.036892,0.157808,0.021116,0.022564,0.03329,0.123311
587742775639999461,5360,40,6,339,997,6,198.24566015,18.0823466,21.798359,20.933771,20.558064,20.615108,20.644947,0.258409,0.034846,0.036499,0.062176,0.207726
587742775639999462,5360,40,6,339,998,6,198.24474399,18.08167424,22.755079,21.795681,21.436861,21.498331,20.86488,0.596864,0.068855,0.076098,0.135122,0.251236
587742775639999463,5360,40,6,339,999,6,198.24384834,18.0803867,23.883821,22.351866,21.980835,21.865944,21.559324,1.352803,0.110616,0.121763,0.186857,0.440322
587742775639999464,5360,40,6,339,1000,6,198.24750945,18.08095418,24.40839,23.069298,22.236736,22.567511,22.318989,1.635678,0.203651,0.152449,0.342988,0.694347
587742775639999465,5360,40,6,339,1001,6,198.2463865,18.08180323,25.375349,22.792414,22.405857,22.336149,21.403408,1.326168,0.161073,0.177788,0.283277,0.392375
587742775639999466,5360,40,6,339,1002,6,198.24658702,18.08100262,23.108526,22.986734,22.296011,22.146072,22.029045,0.798144,0.19097,0.161397,0.240547,0.607948
587742775639999473,5360,40,6,339,1009,6,198.25186078,18.08390633,21.74094,20.553835,20.273006,20.306295,20.328459,0.248978,0.028081,0.030946,0.049092,0.16002
587742775639999517,5360,40,6,339,1053,6,198.25910248,18.08513958,19.697733,18.442032,17.946037,17.776993,17.635485,0.048617,7.397976E-3,6.608401E-3,7.752616E-3,0.018468
587742775639999518,5360,40,6,339,1054,6,198.25791081,18.08636239,20.005159,18.834951,18.318262,18.133188,18.020788,0.059652,8.998942E-3,7.962099E-3,9.452838E-3,0.023619
587742775639999519,5360,40,6,339,1055,6,198.25651262,18.08358874,22.117523,21.448946,20.969049,20.985033,20.747332,0.346763,0.052485,0.051858,0.087797,0.231642
587742775639999520,5360,40,6,339,1056,6,198.2556228,18.08577046,22.216969,21.461903,21.066931,21.037966,21.651619,0.375907,0.052916,0.055856,0.090931,0.472262
587742775639999521,5360,40,6,339,1057,6,198.257333,18.08508491,22.84483,21.705902,21.282217,21.322973,21.623926,0.638372,0.064566,0.067045,0.116753,0.463275
587742775639999522,5360,40,6,339,1058,6,198.25465415,18.08575157,23.537863,22.365759,21.990143,22.312136,21.870579,1.086057,0.112191,0.123835,0.279147,0.552788
587742775639999637,5360,40,6,339,1173,6,198.28712818,18.0993854,20.216606,19.199253,18.80171,18.634533,18.632265,0.069131,0.01089,0.010537,0.013308,0.038288
587742775639999639,5360,40,6,339,1175,3,198.28750816,18.09781353,23.263025,21.985064,21.470343,21.121407,20.76527,1.005578,0.092871,0.092193,0.116535,0.278011
587742775639999643,5360,40,6,339,1179,3,198.28834821,18.09968243,26.365976,21.987009,21.549519,21.156273,21.591112,1.167984,0.144548,0.153557,0.18664,0.87798
587742775639999646,5360,40,6,339,1182,6,198.28625345,18.10051824,23.944342,22.717873,22.720236,22.645203,22.069424,1.385195,0.14983,0.238613,0.382898,0.629118
587742775639999704,5360,40,6,339,1240,6,198.29781524,18.10875116,21.401936,20.74354,20.411898,20.403505,20.732752,0.182702,0.030199,0.033145,0.054339,0.231943
587742775639999707,5360,40,6,339,1243,3,198.29960369,18.10927462,22.952188,21.856678,21.462118,21.625422,20.792175,0.776863,0.081162,0.08916,0.17918,0.277345
587742775640000003,5360,40,6,339,1539,6,198.15852317,18.11485215,22.471949,22.643595,22.272205,22.547525,21.60088,0.479435,0.141125,0.15996,0.330548,0.46253
587742775640000140,5360,40,6,339,1676,6,198.18230748,18.09403478,22.171234,20.792208,20.551018,20.430496,20.721586,0.404236,0.033768,0.039477,0.057026,0.248374
587742775640000141,5360,40,6,339,1677,6,198.18324591,18.09432981,23.297543,24.422382,22.320499,22.640072,22.145292,0.953063,0.550838,0.165156,0.359587,0.643888
587742775640000142,5360,40,6,339,1678,6,198.18113565,18.09476054,22.480043,22.672115,22.38796,22.015345,22.629627,0.48355,0.145725,0.174857,0.208265,0.762023
587742775640000246,5360,40,6,339,1782,6,198.19728073,18.08551638,22.381758,21.66379,21.355017,21.451038,21.486685,0.448013,0.062831,0.070931,0.12732,0.418151
587742775640000252,5360,40,6,339,1788,6,198.19948571,18.08464185,22.354265,20.874615,20.462799,20.443123,21.096588,0.431547,0.033521,0.033663,0.052558,0.302529
587742775640000286,5360,40,6,339,1822,6,198.20295118,18.08424706,22.815151,22.045746,21.62969,21.517813,21.489193,0.635361,0.086645,0.090034,0.135191,0.416455
587742775640000307,5360,40,6,339,1843,6,198.20726926,18.08463154,23.881475,22.471151,21.770657,21.74575,21.819277,1.71428,0.153168,0.126102,0.207924,0.680316
587742775640000326,5360,40,6,339,1862,6,198.21052789,18.08471671,22.423763,20.955925,20.664158,20.609404,20.940315,0.450594,0.036871,0.041089,0.061848,0.266859
587742775640000516,5360,40,6,339,2052,6,198.24096362,18.08039438,25.323343,22.84367,22.887047,22.35224,21.895521,1.372603,0.168643,0.267241,0.28423,0.556733
587742775640000521,5360,40,6,339,2057,6,198.24222562,18.08184452,22.988176,21.95273,21.449713,21.44574,21.120501,0.720832,0.079132,0.076811,0.128789,0.312292
587742775640000522,5360,40,6,339,2058,6,198.24124271,18.08267853,24.681694,22.305515,21.814878,21.838884,22.441416,1.682291,0.106463,0.105495,0.181978,0.726796
587742775640000589,5360,40,6,339,2125,6,198.25016175,18.08310643,26.420483,22.812326,22.889839,22.929541,22.122356,0.616459,0.167712,0.275769,0.475704,0.658344
587742775640000696,5360,40,6,339,2232,6,198.26325437,18.0885472,22.44952,21.300097,20.933437,21.324823,22.010485,0.449827,0.04628,0.050374,0.117904,0.601106
587742775640000697,5360,40,6,339,2233,3,198.26256519,18.0882353,22.448257,21.511286,21.325384,20.950516,21.186434,0.584902,0.070496,0.089797,0.110271,0.452258
587742775640000698,5360,40,6,339,2234,6,198.26386126,18.08767398,26.52961,22.95377,22.372435,22.282537,21.56138,0.550815,0.187141,0.17529,0.27593,0.456548
587742775640001042,5360,40,6,339,2578,6,198.2625942,18.08611705,23.128616,23.426342,22.334776,22.70322,22.227955,0.796549,0.272324,0.167252,0.389089,0.671276
587742904477352356,5390,40,6,161,420,6,198.15071964,18.12554169,17.334414,15.291196,14.462583,16.826515,13.821071,9.882187E-3,4.043003E-3,3.815162E-3,0.016089,4.017931E-3
587742904477353226,5390,40,6,161,1290,6,198.13805904,18.16028027,20.17992,18.901711,19.051653,19.184465,19.288492,0.049241,8.911579E-3,0.010929,0.016923,0.06131
587742904477353228,5390,40,6,161,1292,6,198.1413767,18.15863237,20.940287,20.095411,19.928656,19.825722,19.705517,0.087553,0.017354,0.01893,0.027289,0.087787
587742904477353232,5390,40,6,161,1296,3,198.13735061,18.15793868,21.146582,20.325846,20.117163,20.042231,19.934443,0.1247,0.022538,0.025255,0.039018,0.131884
587742904477353233,5390,40,6,161,1297,6,198.14077328,18.15967329,21.897301,20.743444,20.609262,20.707785,20.385448,0.186821,0.026843,0.030884,0.055732,0.158262
587742904477353236,5390,40,6,161,1300,6,198.13977889,18.15957512,21.612829,20.90757,20.696012,20.74225,20.758432,0.148592,0.030192,0.033029,0.057316,0.215946
587742904477353245,5390,40,6,161,1309,6,198.138741,18.15857424,22.050112,21.197042,21.039963,21.073374,21.135225,0.213062,0.036866,0.04292,0.075828,0.297019
587742904477353247,5390,40,6,161,1311,6,198.13950712,18.16314214,23.760525,21.44249,21.189013,21.106066,21.957184,1.191536,0.045369,0.049814,0.080628,0.561753
587742904477353386,5390,40,6,161,1450,6,198.13781254,18.17844251,20.348598,19.314234,19.100082,19.011227,19.004721,0.054592,0.010994,0.011278,0.015185,0.048947
587742904477353387,5390,40,6,161,1451,6,198.13852393,18.17909625,21.126616,20.193302,20.02252,19.989969,19.838755,0.099149,0.018506,0.020276,0.031293,0.099085
587742904477353389,5390,40,6,161,1453,6,198.1384277,18.17730923,23.613781,22.082203,21.652922,21.751707,22.12282,0.726858,0.073867,0.072376,0.140022,0.610301
587742904477353455,5390,40,6,161,1519,6,198.14024846,18.15228026,20.940569,20.052567,19.877588,19.745821,19.705017,0.086473,0.017,0.018233,0.025624,0.087564
587742904477353456,5390,40,6,161,1520,6,198.14093654,18.15175477,21.327215,20.489191,20.458975,20.237009,20.138557,0.119968,0.022609,0.027717,0.038006,0.127779
587742904477353457,5390,40,6,161,1521,6,198.14037503,18.15561858,21.531384,20.317415,20.195625,20.105072,20.027195,0.156909,0.021283,0.024967,0.037832,0.130362
587742904477353458,5390,40,6,161,1522,6,198.1415549,18.1531242,20.092474,20.373468,20.657652,21.078224,21.547995,0.047841,0.020909,0.032759,0.078954,0.423617
587742904477353459,5390,40,6,161,1523,6,198.14045618,18.1503776,22.442352,21.635023,21.472712,21.453981,21.219463,0.297428,0.051806,0.061251,0.106184,0.320775
587742904477353460,5390,40,6,161,1524,3,198.14052861,18.15483444,23.43655,21.985155,21.910164,21.731874,21.26881,0.652518,0.069292,0.08931,0.136634,0.334542
587742904477353496,5390,40,6,161,1560,6,198.14879956,18.20463552,22.00412,21.156691,20.945593,20.784212,20.568913,0.203709,0.035606,0.040511,0.060355,0.187431
587742904477353510,5390,40,6,161,1574,6,198.14780209,18.20112699,22.185257,21.813566,21.668056,21.391335,20.853779,0.23649,0.058696,0.073041,0.101946,0.237883
587742904477353514,5390,40,6,161,1578,6,198.1511123,18.21305174,21.680544,20.702738,20.508865,20.439266,20.426125,0.156929,0.025547,0.028903,0.045245,0.172141
587742904477353516,5390,40,6,161,1580,6,198.14989401,18.21110474,23.254759,21.947628,21.661314,21.633936,21.266939,0.567191,0.064867,0.072811,0.126616,0.337758
587742904477353518,5390,40,6,161,1582,6,198.15031595,18.21200941,23.504072,22.489906,22.051069,22.509804,21.481483,0.77945,0.114234,0.115833,0.311295,0.456297
587742904477353519,5390,40,6,161,1583,6,198.15197035,18.21388411,24.25757,22.834175,22.463264,22.597891,23.370117,0.997905,0.134455,0.143846,0.290031,0.653369
587742904477353656,5390,40,6,161,1720,6,198.17177453,18.23578691,21.697699,20.560312,20.335135,20.267187,20.296415,0.188525,0.025728,0.029473,0.04679,0.179259
587742904477353657,5390,40,6,161,1721,6,198.17126844,18.23527439,23.293207,22.621222,22.254406,21.975485,22.644581,0.582367,0.111767,0.122951,0.172289,0.739685
587742904477353950,5390,40,6,161,2014,6,198.1734127,18.23744893,22.210051,21.295717,21.081638,21.046608,21.019793,0.244609,0.03858,0.04547,0.076611,0.27866
587742904477354853,5390,40,6,161,2917,6,198.14011086,18.17606524,25.134237,23.175245,22.892078,22.737009,22.392481,1.048871,0.2065,0.235836,0.359398,0.739912
587742904477355221,5390,40,6,161,3285,6,198.13888586,18.18151768,25.086718,23.647688,23.249258,22.03632,22.142752,1.119647,0.299375,0.316875,0.205251,0.701566
587742775639933088,5360,40,6,338,160,6,198.15541038,18.10812885,18.971642,17.617805,17.091501,16.867636,16.745958,0.029122,5.258764E-3,4.672429E-3,5.119409E-3,0.010371
587742775639933092,5360,40,6,338,164,6,198.15556059,18.1114628,20.768192,19.81341,19.422922,19.294416,19.186316,0.111057,0.016168,0.015605,0.020677,0.06005
587742775639934511,5360,40,6,338,1583,6,198.14938946,18.11795174,22.258905,21.053984,20.743027,20.538946,20.774668,0.412114,0.04066,0.043556,0.058283,0.240226
587742775639934512,5360,40,6,338,1584,6,198.14874363,18.1173886,21.900021,21.093451,20.83239,20.751348,20.650734,0.295872,0.041206,0.046161,0.068744,0.212047
587742775639934513,5360,40,6,338,1585,6,198.14874106,18.11946958,22.628607,21.479986,21.166849,20.999273,21.377426,0.563269,0.055958,0.060816,0.08496,0.386685
587742775639934534,5360,40,6,338,1606,6,198.15230491,18.11616978,21.816809,21.099401,20.850639,20.82889,20.515823,0.272018,0.041279,0.046863,0.073929,0.189669
587742775639934535,5360,40,6,338,1607,3,198.15259054,18.11761323,21.565807,20.825558,20.568127,20.612215,20.274868,0.30602,0.044468,0.051208,0.087769,0.232426
587742775639998546,5360,40,6,339,82,6,198.17129293,18.09569809,20.782154,20.163094,19.832621,19.758778,19.808786,0.114751,0.020081,0.02109,0.030062,0.103622
587742775639998551,5360,40,6,339,87,6,198.16876488,18.09719646,21.945019,21.349545,20.993498,20.918257,20.577963,0.316582,0.050148,0.054169,0.082204,0.207945
587742775639998552,5360,40,6,339,88,3,198.16907832,18.10008939,21.817488,21.132555,20.752567,20.727427,20.835201,0.340945,0.050431,0.054139,0.086191,0.326049
587742775639998554,5360,40,6,339,90,6,198.16880778,18.09542423,22.777346,21.578358,21.097576,21.261877,20.983473,0.618183,0.058047,0.05699,0.106439,0.276411
587742775639998555,5360,40,6,339,91,3,198.16807751,18.09542049,24.752687,25.054707,22.371634,20.719069,19.925274,2.30794,0.933647,0.238429,0.091842,0.159983
587742775639998556,5360,40,6,339,92,6,198.16993676,18.09796718,22.13905,21.59989,21.288317,21.184477,20.320002,0.406859,0.067513,0.07687,0.11555,0.187153
587742775639998557,5360,40,6,339,93,3,198.17261788,18.09458707,23.069006,21.741198,21.58239,21.3626,21.265577,0.819203,0.068313,0.089066,0.120505,0.365331
587742775639998559,5360,40,6,339,95,3,198.16598348,18.10311687,25.336824,22.030697,21.475471,21.427261,21.487753,1.533354,0.092091,0.086069,0.135759,0.46461
587742775639998560,5360,40,6,339,96,6,198.1700317,18.09671708,23.780298,22.616276,22.001469,21.951452,21.58725,1.319224,0.13891,0.12476,0.195861,0.450245
587742775639998562,5360,40,6,339,98,6,198.16872828,18.09862058,24.300356,22.527794,22.103884,21.999283,21.684383,1.649464,0.129174,0.136113,0.204448,0.483483
587742775639998615,5360,40,6,339,151,6,198.18337814,18.09037523,22.672577,22.282749,20.847,19.267061,18.457712,0.566201,0.10479,0.046121,0.020217,0.032876
587742775639998616,5360,40,6,339,152,6,198.1842936,18.08869332,21.012005,20.000957,19.588991,19.490942,19.462616,0.136225,0.018109,0.017501,0.024015,0.074481
587742775639998619,5360,40,6,339,155,6,198.19305408,18.08626337,21.480709,20.538681,20.163935,20.157129,20.273973,0.205111,0.026131,0.026731,0.041226,0.154058
587742775639998620,5360,40,6,339,156,6,198.18511214,18.08868298,21.942644,20.648211,20.39045,20.337883,20.36866,0.302671,0.028658,0.032165,0.048151,0.163394
587742775639998621,5360,40,6,339,157,6,198.18629383,18.0867228,21.689438,20.619101,20.281082,20.277468,20.073023,0.24671,0.027664,0.02924,0.045652,0.127138
587742775639998624,5360,40,6,339,160,3,198.18609893,18.08521729,21.710566,21.032658,20.661366,20.662855,20.439648,0.276531,0.041845,0.044159,0.071955,0.204181
587742775639998626,5360,40,6,339,162,3,198.19374066,18.08447436,22.253582,20.906622,20.581352,20.474222,20.539417,0.473745,0.039458,0.043678,0.064666,0.235479
587742775639998627,5360,40,6,339,163,3,198.18382233,18.08662363,21.66255,21.201412,20.861395,20.635033,20.662548,0.247868,0.045557,0.049595,0.066228,0.230613
587742775639998635,5360,40,6,339,171,6,198.18833151,18.08612364,22.840397,22.269058,21.596542,21.128063,20.818647,0.715749,0.115039,0.09677,0.106209,0.276051
587742775639998636,5360,40,6,339,172,6,198.19196753,18.08635166,22.22897,22.564766,21.642841,21.879271,21.928991,0.392947,0.134625,0.090957,0.184445,0.565641
587742775639998638,5360,40,6,339,174,6,198.18665437,18.08754725,24.580383,22.168915,21.974335,21.578533,21.183008,1.72296,0.09577,0.121328,0.141799,0.329091
587742775639998712,5360,40,6,339,248,6,198.23321078,18.07486495,20.247747,19.015593,18.517017,18.344477,18.245121,0.072889,9.970926E-3,8.903356E-3,0.010733,0.027816
587742775639998713,5360,40,6,339,249,6,198.23665486,18.07510194,21.01298,19.377245,18.994877,18.66161,18.582901,0.138177,0.012478,0.012051,0.01328,0.036421
587742775639998714,5360,40,6,339,250,6,198.23720136,18.07504316,20.370436,19.394485,18.926895,18.810587,18.592155,0.085317,0.013096,0.011932,0.015879,0.040052
587742775639998715,5360,40,6,339,251,6,198.23391958,18.07463011,20.91046,20.068493,19.796663,19.746645,19.641045,0.124942,0.019528,0.021237,0.030558,0.087532
587742775639998716,5360,40,6,339,252,3,198.23351917,18.07674178,21.248039,20.308985,19.978584,19.818001,19.671436,0.16612,0.022364,0.023413,0.031849,0.117213
587742775639998717,5360,40,6,339,253,6,198.23542189,18.07621315,21.744347,20.932116,20.573923,20.51685,20.419767,0.250906,0.034857,0.036924,0.056826,0.171159
587742775639998719,5360,40,6,339,255,6,198.23173306,18.07497294,23.237162,21.659502,21.266542,21.116304,21.522507,0.883438,0.061895,0.065466,0.095732,0.427597
587742775639998720,5360,40,6,339,256,6,198.231553,18.07767619,22.379156,21.795132,21.538729,21.402117,21.255198,0.433603,0.069544,0.08299,0.123105,0.347386
587742775639998723,5360,40,6,339,259,6,198.23451888,18.07879301,23.01457,22.305204,21.715166,21.777397,21.618795,0.774803,0.112064,0.101286,0.180873,0.49105
587742775639998724,5360,40,6,339,260,6,198.23301734,18.07842161,25.874779,22.271881,22.021694,21.699402,21.193071,0.955371,0.103281,0.125975,0.160479,0.33108
587742775639998786,5360,40,6,339,322,6,198.25461883,18.08099827,18.49992,17.118906,16.506697,16.263481,16.132223,0.021496,4.456691E-3,3.930182E-3,4.090499E-3,7.429727E-3
587742775639998787,5360,40,6,339,323,6,198.25193879,18.08158262,21.917286,21.033579,20.681488,20.700233,20.861666,0.288983,0.037685,0.040431,0.067439,0.252405
587742775639998788,5360,40,6,339,324,3,198.25029127,18.08103171,22.598198,21.340109,21.013584,20.900023,20.559273,0.69044,0.062727,0.070483,0.107857,0.272562
587742775639998812,5360,40,6,339,348,6,198.28450748,18.09542133,18.162542,17.000418,17.187363,17.372515,17.454243,0.017277,4.332631E-3,4.86342E-3,6.282497E-3,0.015912
587742775639998814,5360,40,6,339,350,6,198.27582145,18.0877436,21.203691,20.233816,19.950945,19.980265,19.914749,0.155255,0.021039,0.022924,0.037201,0.111841
587742775639998815,5360,40,6,339,351,6,198.27392553,18.08829714,21.138412,20.40505,20.133617,20.060902,20.011946,0.14629,0.023508,0.026376,0.039806,0.121145
587742775639998819,5360,40,6,339,355,6,198.27783232,18.08721118,21.575275,20.648018,20.409519,20.483704,20.430378,0.21181,0.027943,0.032575,0.056831,0.178634
587742775639998820,5360,40,6,339,356,6,198.27668073,18.09022168,21.267044,20.629055,20.384365,20.263624,20.141115,0.16438,0.027878,0.032465,0.047911,0.13818
587742775639998834,5360,40,6,339,370,3,198.27982658,18.08908067,23.278208,21.315239,20.875071,20.834372,20.709808,1.110725,0.056736,0.058831,0.096506,0.28873
587742775639998900,5360,40,6,339,436,6,198.2949136,18.10314072,21.637983,20.658913,20.350943,20.277596,20.212044,0.223516,0.028075,0.031621,0.048603,0.146466
587742775639998906,5360,40,6,339,442,6,198.29727216,18.10279784,22.117805,21.176855,20.826986,20.942581,20.594202,0.333336,0.041993,0.046557,0.086485,0.205174
587742775639998907,5360,40,6,339,443,3,198.29614176,18.10250294,21.550516,21.126524,20.795074,20.778099,20.310232,0.206474,0.040231,0.045493,0.075304,0.160729
587742775639998911,5360,40,6,339,447,3,198.29928492,18.10226197,23.83613,21.501709,21.093008,21.056427,21.021271,1.374939,0.056943,0.061578,0.1021,0.31972
587742775639998914,5360,40,6,339,450,3,198.29818628,18.09969382,22.18697,21.498762,21.130161,20.967146,20.821968,0.433419,0.065346,0.07302,0.108942,0.323186
587742775639998938,5360,40,6,339,474,3,198.29312436,18.0981244,21.283953,20.482651,20.115084,20.042244,20.153812,0.212442,0.031227,0.03346,0.052162,0.192686
587742775639998939,5360,40,6,339,475,3,198.29400394,18.09829747,21.725811,21.046782,20.741611,20.82617,20.483334,0.277428,0.044174,0.050602,0.09226,0.263308
587742775639998940,5360,40,6,339,476,6,198.2955237,18.09744361,23.612753,22.656702,22.285316,22.227493,21.089453,1.134258,0.144466,0.164175,0.27378,0.315205
587742775639999083,5360,40,6,339,619,6,198.17425105,18.09205304,20.463957,19.290415,18.823471,18.632853,18.586988,0.087103,0.011469,0.010532,0.012797,0.03627
587742775639999084,5360,40,6,339,620,6,198.18023486,18.09271617,21.000671,19.83411,19.37557,19.208815,19.016346,0.137166,0.01627,0.015134,0.019493,0.052447
587742775639999085,5360,40,6,339,621,6,198.17711042,18.09053973,20.815323,19.957911,19.601627,19.529331,19.586746,0.118726,0.017577,0.01776,0.025008,0.085135
587742775639999086,5360,40,6,339,622,3,198.17930044,18.08923366,20.352316,19.562963,19.276348,19.205223,19.232485,0.089509,0.014546,0.015294,0.021584,0.072777
587742775639999090,5360,40,6,339,626,3,198.17866721,18.09172892,21.047712,20.649704,20.702839,20.646111,21.085957,0.158608,0.031472,0.046469,0.071898,0.358004
587742775639999091,5360,40,6,339,627,6,198.18041232,18.08844941,21.662247,21.039114,20.681402,20.689758,20.755529,0.239828,0.037684,0.04011,0.064488,0.228625
587742775639999095,5360,40,6,339,631,6,198.17742768,18.09449666,25.056606,21.23835,20.98263,20.883106,21.322479,1.791548,0.049418,0.057906,0.086933,0.428648
587742775639999096,5360,40,6,339,632,6,198.17476234,18.09433678,22.303667,21.389315,21.027191,21.066545,21.25848,0.411971,0.049702,0.053723,0.089755,0.349215
587742775639999097,5360,40,6,339,633,6,198.17779892,18.09260683,24.972198,21.551882,21.318207,21.101936,21.366282,1.648147,0.057356,0.068878,0.092812,0.381196
587742775639999098,5360,40,6,339,634,6,198.17725276,18.09245169,22.93992,21.888462,21.611042,21.818819,22.084133,0.720508,0.076166,0.089071,0.175182,0.62066
587742775639999100,5360,40,6,339,636,3,198.17655642,18.09179837,21.870052,24.141037,21.361027,20.879658,21.032789,0.315008,0.53076,0.079417,0.085859,0.333472
587742775639999101,5360,40,6,339,637,6,198.17839269,18.09079201,22.876678,21.769941,21.502916,21.318708,22.121399,0.701201,0.071552,0.084192,0.117599,0.671602
587742775639999210,5360,40,6,339,746,6,198.20218548,18.07894553,21.196266,20.162193,19.888611,19.837494,19.82136,0.15813,0.020025,0.021654,0.031676,0.100642
587742775639999211,5360,40,6,339,747,6,198.19738007,18.0809353,21.099228,20.249147,19.924904,19.846754,19.933731,0.151209,0.021488,0.022599,0.03268,0.116877
587742775639999212,5360,40,6,339,748,6,198.20143822,18.0791211,22.856659,21.051447,20.69051,20.691929,21.078522,0.755708,0.044675,0.04633,0.075269,0.350026
587742775639999213,5360,40,6,339,749,3,198.20141904,18.08111974,22.065458,20.840164,20.615856,20.530132,20.356754,0.379688,0.036094,0.042853,0.064858,0.190661
587742775639999214,5360,40,6,339,750,6,198.19418071,18.08234806,21.795916,21.054861,20.764929,20.756979,20.423046,0.277212,0.039684,0.044475,0.071868,0.17993
587742775639999215,5360,40,6,339,751,6,198.20049172,18.08011239,22.912769,21.223501,20.83637,20.880131,20.965294,0.69137,0.043936,0.045678,0.076599,0.268831
587742775639999216,5360,40,6,339,752,6,198.19775596,18.08222024,22.044994,21.368879,20.959452,21.114527,20.560213,0.333421,0.049552,0.050569,0.09399,0.192417
587742775639999217,5360,40,6,339,753,6,198.19669651,18.08264834,24.423992,21.479462,21.307304,21.258795,20.998047,1.669311,0.053582,0.067573,0.106518,0.277877
587742775639999218,5360,40,6,339,754,6,198.20160223,18.0802134,23.408211,21.626839,21.204468,21.203907,20.629965,1.016963,0.061245,0.062343,0.102099,0.203218
587742775639999219,5360,40,6,339,755,6,198.19957887,18.07962539,23.735279,21.593325,21.283823,21.225874,21.295012,1.268954,0.058661,0.066292,0.103453,0.355503
