objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587736980641808991,4011,40,4,132,607,6,251.80009732,47.53996707,22.987574,21.332554,21.292126,20.984179,20.817822,0.484578,0.040035,0.057907,0.064854,0.242437
587736980641809006,4011,40,4,132,622,6,251.71588903,47.49151058,24.293459,23.359337,23.380219,22.209677,23.157553,1.061878,0.211445,0.330538,0.183899,0.742555
587736980641809012,4011,40,4,132,628,3,251.80054095,47.52764236,22.178787,21.185324,20.814283,20.431194,20.947498,0.300742,0.041769,0.045896,0.050309,0.354564
587736980641809013,4011,40,4,132,629,6,251.80178272,47.52807811,23.279768,21.665295,21.374735,21.3225,21.082062,0.60418,0.051707,0.061818,0.086423,0.302094
587736980641809116,4011,40,4,132,732,6,251.7321795,47.56411778,22.996592,22.597704,22.569538,22.183287,23.333603,0.482828,0.111383,0.171292,0.181705,0.699805
587736980641809158,4011,40,4,132,774,3,251.7293604,47.56773715,20.422041,19.719511,19.127943,18.928562,18.882549,0.12024,0.022516,0.01917,0.025267,0.111851
587736980641809159,4011,40,4,132,775,6,251.73284417,47.5663927,23.202038,21.438578,21.124624,20.922464,21.096577,0.570514,0.043521,0.050323,0.061144,0.305872
587736980641809160,4011,40,4,132,776,3,251.72839163,47.56629916,22.055574,21.336115,20.963104,20.889627,20.607553,0.296801,0.051357,0.058077,0.081206,0.289414
587736980641809161,4011,40,4,132,777,6,251.73145396,47.56737284,22.896448,22.010973,22.388664,21.555487,21.550795,0.44485,0.069089,0.148595,0.10523,0.441006
587736980641809166,4011,40,4,132,782,6,251.74246247,47.56665778,21.947086,21.221483,21.079733,20.589384,20.338205,0.202288,0.036958,0.048983,0.046277,0.160837
587736980641809167,4011,40,4,132,783,6,251.74867973,47.56585641,22.132696,21.112165,20.708071,20.570705,20.639938,0.239234,0.034211,0.036264,0.045986,0.21121
587736980641809170,4011,40,4,132,786,6,251.74319866,47.56625514,23.745523,23.808329,21.38644,23.392696,22.53771,0.834134,0.305096,0.063556,0.474067,0.746221
587736980641809171,4011,40,4,132,787,6,251.74745363,47.56587751,23.280922,21.715242,21.406988,21.344166,21.72724,0.744796,0.065176,0.076155,0.109892,0.637727
587736980641809172,4011,40,4,132,788,6,251.74271261,47.56799707,22.893139,22.505518,22.259468,21.840271,22.599531,0.461011,0.107617,0.135026,0.139966,0.791398
587736980641809173,4011,40,4,132,789,6,251.74069036,47.5675152,23.521297,22.270765,21.868219,21.870224,21.471109,0.723481,0.084333,0.093629,0.138073,0.42692
587736980641809174,4011,40,4,132,790,3,251.74270883,47.56734567,24.496376,21.595652,21.287491,22.017836,22.529163,2.383981,0.094703,0.114748,0.349803,1.707694
587736980641809175,4011,40,4,132,791,3,251.74580328,47.56650487,23.02037,22.761166,22.315849,22.40662,21.462374,0.614288,0.156961,0.17065,0.287202,0.542676
587736980641809177,4011,40,4,132,793,6,251.74465783,47.56570966,23.574688,23.270365,22.651209,23.080626,21.727699,0.785053,0.203131,0.191379,0.399441,0.532749
587736980641809178,4011,40,4,132,794,3,251.74180727,47.56843234,23.728893,23.585958,23.15741,22.859426,22.891413,0.992881,0.300633,0.331353,0.391085,0.962437
587736980641809611,4011,40,4,132,1227,6,251.70013445,47.5546932,25.595173,22.422066,22.142513,22.163839,22.168762,0.830926,0.102485,0.126253,0.192705,0.713829
587736980641809615,4011,40,4,132,1231,6,251.69736269,47.55290412,25.655451,22.692888,22.170038,22.535732,21.595549,0.803689,0.129107,0.128959,0.26351,0.497276
587736980641809626,4011,40,4,132,1242,6,251.73689695,47.56729472,22.530361,22.068872,21.915382,21.59996,21.489624,0.329435,0.07138,0.097468,0.109133,0.419807
587736980641809631,4011,40,4,132,1247,6,251.74563445,47.56922962,25.092196,22.878389,22.118891,22.415123,22.560543,1.0104,0.140012,0.115573,0.220829,0.750185
587736980641809661,4011,40,4,132,1277,6,251.68990805,47.54517351,24.728239,22.857908,22.379066,22.357531,21.913755,1.142954,0.14175,0.14798,0.215161,0.580273
587736980641809662,4011,40,4,132,1278,6,251.69055137,47.54436365,23.152592,22.946711,22.475748,22.459888,21.605148,0.573314,0.154452,0.162673,0.238082,0.479546
587736980641809663,4011,40,4,132,1279,3,251.69036628,47.54350257,24.410971,22.71327,22.614822,22.539734,22.165894,1.195943,0.129414,0.185669,0.259133,0.694093
587736980641809664,4011,40,4,132,1280,6,251.69075661,47.54587069,23.491516,23.067144,22.377363,22.642582,22.047188,1.066055,0.555396,0.21469,0.41864,0.97624
587736980641809670,4011,40,4,132,1286,6,251.69048898,47.54079557,23.443419,22.250956,22.05945,21.976397,22.829247,0.747539,0.089839,0.118179,0.165718,0.862599
587736980641809673,4011,40,4,132,1289,6,251.68571119,47.53831545,23.876528,22.31085,22.084738,21.991913,22.183035,0.966596,0.094008,0.119819,0.165272,0.719641
587736980641809675,4011,40,4,132,1291,6,251.69009024,47.53935172,24.562054,23.184011,22.868349,22.201075,22.117147,1.101388,0.183607,0.220692,0.182944,0.638922
587736980641809695,4011,40,4,132,1311,6,251.68431035,47.5337302,22.863811,21.486828,21.227757,21.198656,20.935648,0.494994,0.050222,0.060576,0.087932,0.311363
587736980641809697,4011,40,4,132,1313,6,251.68802706,47.53654702,25.583399,22.492552,22.354473,22.276121,22.247332,0.784827,0.103291,0.142399,0.195067,0.684285
587736980641809698,4011,40,4,132,1314,6,251.68876186,47.53593574,24.362844,23.211536,23.210527,22.152176,22.14575,1.120979,0.19344,0.301305,0.182414,0.681303
587736980641809699,4011,40,4,132,1315,6,251.68531281,47.53527811,23.443542,23.732576,23.156242,22.394783,22.574009,0.684087,0.2841,0.280792,0.216323,0.759538
587736980641809700,4011,40,4,132,1316,6,251.68608047,47.53595538,23.403118,22.988445,22.939901,22.990456,22.151676,0.664115,0.155807,0.234181,0.351471,0.652873
587736980641809701,4011,40,4,132,1317,6,251.68498744,47.53492574,24.35244,23.177219,22.959469,22.66213,22.558926,1.081772,0.181783,0.238344,0.270874,0.754083
587736980641809743,4011,40,4,132,1359,3,251.68527573,47.52477006,22.192139,21.656813,21.215046,21.270884,21.744255,0.273197,0.055961,0.05848,0.092002,0.57259
587736980641809744,4011,40,4,132,1360,6,251.68387066,47.52637117,23.80345,23.015818,22.756571,22.193939,21.196213,0.861313,0.159308,0.200568,0.181877,0.336247
587736980641809756,4011,40,4,132,1372,6,251.77659493,47.56105744,23.772095,22.855616,22.816645,22.306314,21.983538,0.949794,0.15213,0.233533,0.229498,0.676967
587736980641809768,4011,40,4,132,1384,6,251.77568749,47.55954219,22.572773,21.736172,21.513025,21.275047,21.239141,0.343501,0.054883,0.069416,0.082888,0.34439
587736980641809770,4011,40,4,132,1386,6,251.7739915,47.56030536,24.317766,22.346624,22.041155,22.021214,21.329874,1.0831,0.090043,0.108634,0.158516,0.373115
587736980641809773,4011,40,4,132,1389,6,251.68548575,47.52308221,23.187733,22.71176,22.298594,22.214603,22.447426,0.585799,0.127294,0.139844,0.193014,0.771593
587736980641809793,4011,40,4,132,1409,6,251.78275037,47.55880194,22.259081,21.34634,21.036293,21.046562,21.017614,0.263358,0.040397,0.046783,0.10838,0.285643
587736980641809801,4011,40,4,132,1417,6,251.68567833,47.51910898,24.602793,22.924116,22.464508,22.273735,23.34893,1.115466,0.147934,0.156214,0.194891,0.696236
587736980641809832,4011,40,4,132,1448,3,251.78644235,47.55351301,22.82428,22.926245,22.149063,22.130116,21.437624,0.530298,0.18151,0.147195,0.224481,0.527184
587736980641809850,4011,40,4,132,1466,6,251.68835104,47.51161373,22.91699,21.906832,21.675611,21.588438,21.361958,0.453092,0.063751,0.07965,0.107854,0.382375
587736980641809860,4011,40,4,132,1476,6,251.78993548,47.55114153,23.747253,23.041121,22.704586,22.583456,21.71641,0.934895,0.177723,0.210764,0.289019,0.565894
587736980641809912,4011,40,4,132,1528,6,251.79740323,47.54791068,23.301233,22.611429,22.386395,22.003792,23.073822,0.671289,0.118506,0.155504,0.16928,0.820582
587736980641809919,4011,40,4,132,1535,6,251.69824876,47.50464103,24.544006,22.593258,22.566553,22.486355,21.66991,1.098992,0.112433,0.170248,0.23408,0.485199
587736980641809935,4011,40,4,132,1551,6,251.6983324,47.50206803,23.6549,23.208923,21.154188,20.594366,20.410744,0.832698,0.198595,0.053928,0.049143,0.185424
587736980641809936,4011,40,4,132,1552,6,251.69840194,47.50059106,23.285236,22.256084,21.831074,21.733751,22.741661,0.612441,0.084595,0.090505,0.122016,0.778429
587736980641809937,4011,40,4,132,1553,6,251.69954897,47.50328485,24.681433,22.607716,22.876444,22.332678,23.461123,1.183465,0.119299,0.232065,0.217492,0.707006
587736980641809946,4011,40,4,132,1562,6,251.70222526,47.50254827,22.928751,23.309393,22.905205,22.703926,23.334961,0.458842,0.203974,0.226627,0.280564,0.698543
587736980641809955,4011,40,4,132,1571,6,251.7016906,47.49887764,23.464911,22.932384,23.131802,22.108027,22.330502,0.693602,0.149065,0.274388,0.168977,0.704849
587736980641809957,4011,40,4,132,1573,6,251.70533736,47.50005552,23.096926,22.103498,21.708471,21.533649,21.548527,0.560235,0.07786,0.085328,0.109229,0.473704
587736980641809968,4011,40,4,132,1584,3,251.80003239,47.53480424,24.83699,22.828716,22.617928,22.420311,21.882959,1.389908,0.170344,0.221703,0.292336,0.733357
587736980641809972,4011,40,4,132,1588,6,251.70467223,47.49728529,24.097136,22.870245,22.755476,22.706354,22.288422,0.995936,0.141326,0.199213,0.280139,0.693657
587736980641809991,4011,40,4,132,1607,3,251.80112314,47.53255708,23.861584,22.304611,22.11363,21.748722,22.604065,1.140338,0.107567,0.142805,0.165286,1.00002
587736980641810025,4011,40,4,132,1641,6,251.804531,47.53200564,22.570858,21.916555,21.468801,21.297247,20.407368,0.42823,0.076708,0.080529,0.106797,0.218994
587736980641810026,4011,40,4,132,1642,6,251.80517989,47.5333963,23.710199,22.379749,22.322914,22.269999,23.000095,0.824521,0.092135,0.137566,0.196294,0.759686
587736980641810028,4011,40,4,132,1644,6,251.80590469,47.53100916,23.414259,22.830065,23.053541,23.95447,22.375704,0.671413,0.13469,0.258977,0.628115,0.711658
587736980641810035,4011,40,4,132,1651,6,251.71697816,47.49419296,22.472282,22.328146,21.99691,21.827263,21.455887,0.336244,0.095257,0.11008,0.142458,0.44904
587736980641810036,4011,40,4,132,1652,6,251.71596061,47.49408626,23.381845,23.401453,22.849867,23.25444,23.050045,0.654594,0.219208,0.216521,0.427535,0.759852
587736980641810037,4011,40,4,132,1653,6,251.71682639,47.49343764,24.251143,23.398996,22.909039,23.06575,22.906389,1.050918,0.21851,0.227543,0.371815,0.773227
587736980641810045,4011,40,4,132,1661,6,251.80489799,47.52593854,25.88954,25.236267,24.747892,21.631184,20.167488,0.624055,0.514841,0.645705,0.112561,0.138381
587736980641810046,4011,40,4,132,1662,3,251.80411131,47.52664892,25.840303,22.106777,21.715357,22.182079,23.853191,1.066048,0.112652,0.125709,0.300793,0.904226
587736980641810072,4011,40,4,132,1688,3,251.80123887,47.52126992,23.381069,21.967386,21.698526,21.605732,23.202017,0.851222,0.082784,0.101683,0.147899,1.015875
587736980641810073,4011,40,4,132,1689,3,251.80331993,47.52197837,23.976194,22.093655,21.96751,21.970728,21.936235,1.279025,0.094772,0.132148,0.208275,0.814437
587736980641810078,4011,40,4,132,1694,6,251.72067619,47.49195654,26.054356,22.868965,22.397947,22.121672,22.313656,0.553533,0.141361,0.14714,0.172124,0.698194
587736980641810244,4011,40,4,132,1860,6,251.80073893,47.53749958,23.331154,23.472876,22.585314,22.689301,23.028391,0.730803,0.264126,0.197551,0.33241,0.915448
587736980641873968,4011,40,4,133,48,6,251.80314427,47.51788122,23.750013,22.498964,22.157791,22.521648,22.426619,0.909703,0.107374,0.126693,0.263118,0.792378
587736980641873970,4011,40,4,133,50,6,251.80278228,47.51896621,25.257597,22.783466,22.976196,22.57258,22.389708,0.940704,0.12792,0.238338,0.253295,0.718003
587736980641874014,4011,40,4,133,94,6,251.76608484,47.48908704,19.464018,18.093884,17.589479,17.379055,17.308668,0.031427,6.225805E-3,5.692319E-3,6.241159E-3,0.014978
587736980641874031,4011,40,4,133,111,3,251.76781493,47.4894676,25.166607,22.687687,22.327547,22.274845,23.31666,1.664831,0.196248,0.224544,0.336895,1.258871
587736980641874045,4011,40,4,133,125,3,251.79347586,47.50489232,23.085472,21.970951,21.451096,21.308931,21.121887,0.613115,0.075428,0.074447,0.100307,0.378518
587736980641874268,4011,40,4,133,348,6,251.73701751,47.48745628,22.05747,21.356499,21.13084,21.064896,21.238111,0.240297,0.043256,0.053503,0.07482,0.383375
587736980641874271,4011,40,4,133,351,6,251.73470428,47.48751429,24.577572,22.789783,22.4783,22.571678,21.587452,1.136643,0.133014,0.159493,0.25722,0.470768
587736980641874276,4011,40,4,133,356,6,251.78279183,47.50003611,22.812025,22.454592,22.096714,22.10861,21.455715,0.415231,0.098841,0.113308,0.170124,0.412808
587736980641874725,4011,40,4,133,805,3,251.79124871,47.5019795,22.008053,21.214756,20.451384,20.102468,20.094744,0.418567,0.064779,0.051571,0.061383,0.288174
587736980641874728,4011,40,4,133,808,6,251.77971394,47.49733738,22.561766,22.338017,21.875473,21.959623,21.766018,0.363464,0.095084,0.099989,0.162016,0.568305
587736980641874730,4011,40,4,133,810,6,251.78629069,47.49942573,22.520966,21.565825,21.314602,21.213137,21.229948,0.329131,0.048204,0.058561,0.07892,0.346432
587736980641874738,4011,40,4,133,818,6,251.77366159,47.49368216,22.660561,21.940186,21.769203,21.562796,22.231239,0.365435,0.064825,0.085478,0.105547,0.675295
587736980641874739,4011,40,4,133,819,6,251.77119247,47.49499204,22.612471,22.21571,21.945658,21.979275,21.549232,0.35379,0.081181,0.099528,0.151641,0.444128
587736980641874740,4011,40,4,133,820,6,251.77206645,47.49380786,23.012688,22.415329,22.151054,22.123446,23.433458,0.487628,0.095662,0.118489,0.172197,0.673696
587736980641874750,4011,40,4,133,830,6,251.77777573,47.49518981,24.807529,22.43368,22.27627,22.051092,21.754803,1.10793,0.098469,0.134653,0.165501,0.543953
587736980641874751,4011,40,4,133,831,6,251.78017104,47.49545454,23.067593,22.392992,22.245581,21.992725,21.473961,0.505112,0.093492,0.128439,0.153203,0.41585
587736980641874752,4011,40,4,133,832,6,251.77747083,47.49573869,24.079477,24.667046,23.584066,22.446442,22.790522,1.073719,0.531886,0.420956,0.249859,0.866283
587736980641874753,4011,40,4,133,833,6,251.77649545,47.49457052,23.253582,23.077501,22.532349,22.473896,21.724916,0.608239,0.170948,0.168672,0.239749,0.521464
587736980641874771,4011,40,4,133,851,6,251.76090462,47.48817581,22.814547,21.921919,21.708241,21.455881,21.671955,0.416643,0.064457,0.081682,0.09729,0.484486
587736980641874797,4011,40,4,133,877,6,251.77769075,47.4928513,23.297754,21.640863,21.418749,21.432453,21.232412,0.635422,0.052206,0.065122,0.097611,0.359442
587736980641808530,4011,40,4,132,146,6,251.75440469,47.57366176,19.520472,18.96184,19.31238,19.576313,19.744284,0.032948,8.947678E-3,0.013462,0.021329,0.097946
587736980641808531,4011,40,4,132,147,6,251.74980535,47.57341588,20.200512,20.013662,20.489199,20.626022,21.306892,0.052112,0.016172,0.030653,0.048024,0.363503
587736980641808532,4011,40,4,132,148,6,251.75075173,47.57276867,22.00342,20.854424,20.383579,20.167532,19.97887,0.216521,0.028814,0.028482,0.033472,0.119855
587736980641808533,4011,40,4,132,149,6,251.75039944,47.57426157,22.871105,22.018381,21.838861,21.463963,21.873573,0.502087,0.076585,0.101749,0.110643,0.642718
587736980641808534,4011,40,4,132,150,6,251.75466443,47.57225912,22.447809,22.153898,21.80755,22.356016,21.186165,0.33645,0.083045,0.096001,0.233345,0.370713
587736980641808535,4011,40,4,132,151,6,251.75259712,47.57317022,22.760181,22.568941,22.106239,22.379025,22.207577,0.401413,0.107264,0.114429,0.214221,0.663099
587736980641808536,4011,40,4,132,152,3,251.75121622,47.57186399,23.652142,23.266537,23.43235,23.182793,22.388519,0.861517,0.214246,0.381554,0.462374,0.817275
587736980641808546,4011,40,4,132,162,6,251.76484174,47.57190948,19.370684,18.715773,19.005224,19.184656,19.523775,0.030376,7.987967E-3,0.011258,0.016446,0.084099
587736980641808550,4011,40,4,132,166,3,251.76693062,47.57175041,26.433746,24.325085,22.553274,21.312571,20.722652,0.529951,0.540906,0.217418,0.114285,0.30556
587736980641808595,4011,40,4,132,211,6,251.6795882,47.51760577,19.25021,16.661329,15.657042,15.267077,15.045246,0.027545,4.244701E-3,3.689903E-3,4.237961E-3,5.466746E-3
587736980641808596,4011,40,4,132,212,6,251.68437696,47.51502659,18.44388,16.425272,15.714484,15.501738,15.420594,0.017204,4.080002E-3,3.706644E-3,4.304747E-3,6.089588E-3
587736980641808597,4011,40,4,132,213,6,251.68176238,47.51493851,21.026445,19.596136,19.052662,18.803999,18.700167,0.096047,0.012662,0.011826,0.012558,0.040864
587736980641808598,4011,40,4,132,214,3,251.67763277,47.5181833,24.01486,21.819195,21.167839,20.336637,20.116087,2.168427,0.123244,0.1129,0.081203,0.313587
587736980641808599,4011,40,4,132,215,3,251.68045093,47.51453646,23.481823,22.652969,22.619921,22.016632,22.498777,0.697791,0.119512,0.182494,0.15698,0.747581
587736980641808601,4011,40,4,132,217,6,251.68245986,47.51747785,22.528723,22.160305,22.087908,21.952868,20.899612,0.368345,0.08647,0.12512,0.167808,0.302079
587736980641808603,4011,40,4,132,219,6,251.68345577,47.51845426,24.030586,23.222513,22.508875,22.583752,22.346567,0.966381,0.18913,0.162455,0.253379,0.707998
587736980641808607,4011,40,4,132,223,3,251.79687315,47.5517793,21.797281,20.370903,20.084297,19.914047,20.422815,0.225229,0.023629,0.026291,0.0335,0.266307
587736980641808612,4011,40,4,132,228,6,251.79395238,47.5553446,23.647945,22.378344,22.304796,22.137358,21.71706,0.779823,0.09174,0.136171,0.175336,0.493466
587736980641808613,4011,40,4,132,229,6,251.79288448,47.55577019,24.064169,23.0413,22.569942,22.221401,22.046053,0.980744,0.160447,0.170951,0.188632,0.610954
587736980641808617,4011,40,4,132,233,6,251.79523221,47.55610587,25.661186,23.157101,23.47641,23.451883,23.774216,0.79037,0.186336,0.378032,0.527291,0.593856
587736980641808621,4011,40,4,132,237,6,251.68956185,47.50912222,21.733307,21.045212,20.678125,20.502895,20.235081,0.176685,0.033581,0.036456,0.045144,0.156592
587736980641808623,4011,40,4,132,239,6,251.68821676,47.50791025,23.266598,22.118574,22.020157,21.693377,21.471205,0.630004,0.07801,0.11063,0.124956,0.440762
587736980641808643,4011,40,4,132,259,6,251.80447014,47.54529449,19.063498,16.522734,15.535825,15.142974,14.93038,0.024811,4.200359E-3,3.602891E-3,4.135476E-3,5.315934E-3
587736980641808644,4011,40,4,132,260,6,251.80214756,47.5447001,19.780821,18.505301,18.220329,18.116684,18.146259,0.039027,7.310125E-3,7.82164E-3,8.654369E-3,0.026693
587736980641808648,4011,40,4,132,264,6,251.8035847,47.5428312,22.016903,21.229013,20.948463,20.724623,21.120905,0.220231,0.037464,0.044025,0.052832,0.320048
587736980641808651,4011,40,4,132,267,6,251.80093897,47.54586869,22.520109,22.054399,21.814718,21.693792,20.998823,0.340312,0.072676,0.091891,0.123735,0.294634
587736980641808653,4011,40,4,132,269,6,251.80625389,47.54307666,22.816614,22.51392,22.272774,21.885981,21.7103,0.434758,0.104688,0.134499,0.144254,0.506617
587736980641808655,4011,40,4,132,271,6,251.80581409,47.54219222,22.738258,22.396591,22.046747,21.976206,21.923656,0.394072,0.093213,0.108746,0.15272,0.567628
587736980641808656,4011,40,4,132,272,3,251.80747643,47.54539158,23.61614,25.232382,22.534685,21.269348,21.08757,1.335662,0.906301,0.275917,0.145837,0.558643
587736980641808690,4011,40,4,132,306,6,251.80927286,47.52243362,18.365936,16.965321,16.444382,16.253485,16.19463,0.016493,4.529717E-3,4.139598E-3,4.649665E-3,8.173557E-3
587736980641808691,4011,40,4,132,307,6,251.81049843,47.52326106,21.975012,20.851833,20.392618,20.161667,20.280556,0.209469,0.031372,0.033898,0.034653,0.153461
587736980641808692,4011,40,4,132,308,3,251.80774912,47.52557895,22.946081,21.701246,21.411337,21.345249,21.430872,0.575607,0.063784,0.07626,0.111269,0.524032
587736980641808693,4011,40,4,132,309,6,251.80739645,47.52411323,25.286774,22.504717,21.984808,22.113686,21.118851,0.925971,0.101698,0.102395,0.171384,0.313293
587736980641808694,4011,40,4,132,310,6,251.81006192,47.52431387,22.924629,22.737225,23.220156,23.34424,21.862534,0.495145,0.132942,0.313816,0.501696,0.604183
587736980641808695,4011,40,4,132,311,3,251.80886448,47.52431848,23.064493,22.866232,22.269934,21.983149,21.995546,0.664949,0.177328,0.166916,0.203246,0.802379
587736980641808857,4011,40,4,132,473,6,251.69959315,47.56164012,20.901129,19.362406,18.851177,18.574408,18.470896,0.088825,0.011123,0.010241,0.010958,0.03435
587736980641808858,4011,40,4,132,474,6,251.70018237,47.56283086,24.063086,22.978716,22.331329,22.471998,22.162125,0.982598,0.152881,0.139243,0.230837,0.647867
587736980641808866,4011,40,4,132,482,6,251.71771964,47.56658749,22.968445,20.703215,19.207346,18.286209,17.792467,0.477377,0.025657,0.012683,9.429445E-3,0.020906
587736980641808867,4011,40,4,132,483,6,251.72414839,47.56787744,22.749197,21.678469,21.523689,21.362991,21.238329,0.397965,0.052618,0.069846,0.088704,0.344029
587736980641808870,4011,40,4,132,486,6,251.72429355,47.56876611,23.352875,22.624285,22.539227,22.048819,21.084864,0.639064,0.113755,0.166362,0.160762,0.303377
587736980641808871,4011,40,4,132,487,6,251.71513546,47.56657514,24.541473,22.719488,23.003838,21.854195,21.615263,1.297189,0.140825,0.279715,0.158861,0.547324
587736980641808872,4011,40,4,132,488,3,251.71682889,47.56730226,24.998407,25.513885,23.673357,22.26199,22.362123,1.298956,0.599349,0.50322,0.240196,0.90229
587736980641808873,4011,40,4,132,489,6,251.72385321,47.56718109,25.42103,22.95179,22.800735,23.236643,21.417892,0.866915,0.150329,0.208516,0.423521,0.398937
587736980641808874,4011,40,4,132,490,3,251.72550229,47.5695596,22.893538,22.793121,22.117146,22.063213,23.245384,0.642335,0.187344,0.162572,0.242883,1.099253
587736980641808875,4011,40,4,132,491,6,251.71345626,47.56603419,24.283043,23.363232,23.383392,22.980383,22.090549,1.068378,0.210334,0.334212,0.349785,0.625427
587736980641808885,4011,40,4,132,501,6,251.71195733,47.56425064,23.175327,22.072695,21.93564,21.82741,21.290478,0.573243,0.07423,0.101934,0.138442,0.375467
587736980641808886,4011,40,4,132,502,6,251.71057799,47.5630829,23.63925,22.794655,22.497381,22.363047,21.178928,0.778165,0.131413,0.160872,0.210756,0.328407
587736980641808894,4011,40,4,132,510,6,251.74370399,47.57096028,22.024067,20.550917,20.093603,19.913458,19.92971,0.217625,0.022821,0.022718,0.027097,0.113944
587736980641808895,4011,40,4,132,511,3,251.7413926,47.5718574,22.652521,21.816629,21.408224,21.407236,21.547859,0.412702,0.064496,0.070722,0.107054,0.513859
587736980641808896,4011,40,4,132,512,6,251.74542866,47.57180016,23.548861,22.229605,22.120834,22.000141,22.23243,0.736077,0.081555,0.11645,0.155476,0.677145
587736980641808897,4011,40,4,132,513,6,251.73970359,47.57069121,24.640766,23.01757,23.31205,22.665525,21.119402,1.141867,0.159917,0.323408,0.280864,0.323611
587736980641808913,4011,40,4,132,529,6,251.6787704,47.53433412,21.368433,19.963621,19.439425,19.231325,19.094749,0.126346,0.015711,0.014577,0.016497,0.056185
587736980641808914,4011,40,4,132,530,6,251.67860528,47.53615925,22.318403,21.025253,20.613388,20.387447,20.27195,0.290413,0.033046,0.034466,0.040822,0.161624
587736980641808915,4011,40,4,132,531,6,251.68320284,47.5371579,22.714258,22.257896,21.912081,22.484457,21.555969,0.390869,0.084645,0.097466,0.23308,0.445967
587736980641808916,4011,40,4,132,532,6,251.68045906,47.53733251,23.228048,23.052608,22.298605,22.033537,23.211594,0.636399,0.177464,0.144854,0.172878,0.807825
587736980641808917,4011,40,4,132,533,6,251.68206818,47.53736067,23.594324,23.259535,22.773275,22.11265,21.368435,0.759218,0.19581,0.203474,0.16937,0.385163
587736980641808918,4011,40,4,132,534,6,251.68120276,47.53667895,23.21686,22.510897,22.422514,22.411148,23.800198,0.576446,0.104269,0.15107,0.219062,0.542379
587736980641808919,4011,40,4,132,535,6,251.67952758,47.53673659,24.935093,22.671967,23.423952,23.358185,21.041126,1.178544,0.130726,0.376648,0.506903,0.331231
587736980641808948,4011,40,4,132,564,6,251.79445079,47.56053126,21.591372,20.099401,19.57901,19.376879,19.264189,0.153081,0.016946,0.01591,0.018311,0.063893
587736980641808973,4011,40,4,132,589,6,251.80032934,47.55209209,19.938019,18.400261,17.778709,17.519943,17.367758,0.045181,7.115068E-3,6.167302E-3,6.72858E-3,0.015884
587736980641808986,4011,40,4,132,602,6,251.69045953,47.50183132,22.531816,20.754375,20.15641,19.929859,19.572338,0.397652,0.026832,0.024091,0.027629,0.084143
587736980641808994,4011,40,4,132,610,3,251.6956631,47.4968455,26.017559,21.261459,19.567682,18.835608,18.457424,0.964741,0.058035,0.021746,0.017915,0.054872
587736980641808995,4011,40,4,132,611,6,251.69791206,47.49519927,21.756802,20.660545,20.158628,19.852833,19.762745,0.175591,0.025102,0.023964,0.026091,0.100552
587736980641808997,4011,40,4,132,613,6,251.69615622,47.49828923,22.772085,21.769463,21.488052,21.255989,21.142906,0.424463,0.059385,0.070601,0.085444,0.34212
587736980641808999,4011,40,4,132,615,6,251.69871393,47.49575585,23.251411,22.965487,23.172169,22.650043,21.546448,0.620019,0.159702,0.29261,0.282299,0.465542
587736980641809002,4011,40,4,132,618,6,251.7095202,47.49306525,21.802816,20.460922,20.010626,19.799908,19.835016,0.180402,0.021735,0.021387,0.024733,0.105055
587736980641809003,4011,40,4,132,619,6,251.71246918,47.49166865,22.045444,20.813082,20.377041,20.128416,20.201424,0.234812,0.028735,0.029148,0.033847,0.156247
587736980641809004,4011,40,4,132,620,6,251.71146011,47.4928063,22.95225,22.073441,21.90546,21.818096,21.500322,0.46989,0.072969,0.096631,0.132254,0.429483
587736980641809005,4011,40,4,132,621,6,251.71371786,47.49167642,24.168503,22.225504,22.207474,21.998844,21.86434,1.171814,0.09295,0.140481,0.178335,0.650124
587736980641809007,4011,40,4,132,623,6,251.71480649,47.49102872,25.149675,22.868542,22.660568,22.428516,22.726923,1.108141,0.156551,0.203569,0.253827,0.888502
587736980641809008,4011,40,4,132,624,3,251.71091487,47.49047783,22.405378,22.865812,22.598925,23.606447,21.25161,0.390896,0.185356,0.227731,0.74109,0.492758
587736980641809163,4011,40,4,132,779,6,251.68603935,47.54819397,22.090134,21.451004,21.160458,20.915014,21.330406,0.230357,0.045626,0.052581,0.06166,0.371819
587736980641809185,4011,40,4,132,801,6,251.78156843,47.56673355,21.953392,21.278297,20.87385,20.875696,20.825804,0.20593,0.038103,0.040974,0.059055,0.244356
587736980641809186,4011,40,4,132,802,6,251.7823378,47.565803,25.544319,22.966547,22.335995,22.219698,21.871592,0.799548,0.149853,0.139865,0.18732,0.548809
587736980641809199,4011,40,4,132,815,6,251.69541528,47.50233336,21.973095,21.147755,20.743908,20.5469,20.480276,0.208382,0.035208,0.037102,0.044597,0.183735
587736980641809200,4011,40,4,132,816,6,251.69497631,47.50154003,26.060997,25.973402,25.574675,24.298885,19.838005,0.540242,0.391009,0.503762,0.663369,0.105929
587736980641809517,4011,40,4,132,1133,6,251.70511738,47.56542536,22.442926,21.63685,21.336237,21.385935,21.333046,0.306026,0.051608,0.060377,0.091291,0.371751
587736980641809527,4011,40,4,132,1143,3,251.71856161,47.57035928,24.133825,23.076408,22.419674,21.417416,21.486057,1.121192,0.1806,0.163911,0.102833,0.471649
